"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"luty";"mięso wołowe bez kości (z udźca) - za 1 kg";"cena";"2019";36,30;"zł";"";
2200000;"POMORSKIE";"luty";"mięso wieprzowe bez kości (schab) - za 1 kg";"cena";"2019";19,59;"zł";"";
2200000;"POMORSKIE";"luty";"kurczęta patroszone - za 1kg";"cena";"2019";6,66;"zł";"";
2200000;"POMORSKIE";"luty";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";32,27;"zł";"";
2200000;"POMORSKIE";"luty";"kiełbasa suszona - za 1kg";"cena";"2019";30,53;"zł";"";
2200000;"POMORSKIE";"luty";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,30;"zł";"";
2200000;"POMORSKIE";"luty";"filety z morszczuka mrożone - za 1kg";"cena";"2019";19,72;"zł";"";
2200000;"POMORSKIE";"luty";"karp świeży - za 1kg";"cena";"2019";18,00;"zł";"";
2200000;"POMORSKIE";"luty";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,39;"zł";"";
2200000;"POMORSKIE";"luty";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,43;"zł";"";
2200000;"POMORSKIE";"luty";"ser twarogowy półtłusty - za 1kg";"cena";"2019";13,58;"zł";"";
2200000;"POMORSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2019";21,68;"zł";"";
2200000;"POMORSKIE";"luty";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,84;"zł";"";
2200000;"POMORSKIE";"luty";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,87;"zł";"";
2200000;"POMORSKIE";"luty";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,66;"zł";"";
2200000;"POMORSKIE";"luty";"masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g";"cena";"2019";6,30;"zł";"";
2200000;"POMORSKIE";"luty";"margaryna - za 400 g";"cena";"2019";4,11;"zł";"";
2200000;"POMORSKIE";"luty";"olej rzepakowy produkcji krajowej - za 1l";"cena";"2019";6,16;"zł";"";
2200000;"POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2019";2,52;"zł";"";
2200000;"POMORSKIE";"luty";"pomarańcze - za 1kg";"cena";"2019";4,82;"zł";"";
2200000;"POMORSKIE";"luty";"cytryny - za 1 kg";"cena";"2019";7,33;"zł";"";
2200000;"POMORSKIE";"luty";"marchew - za 1 kg";"cena";"2019";3,01;"zł";"";
2200000;"POMORSKIE";"luty";"cebula - za 1 kg";"cena";"2019";3,67;"zł";"";
2200000;"POMORSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2019";2,03;"zł";"";
2200000;"POMORSKIE";"luty";"cukier biały kryształ - za 1kg";"cena";"2019";2,44;"zł";"";
2200000;"POMORSKIE";"luty";"czekolada mleczna - za 100g";"cena";"2019";3,80;"zł";"";
2200000;"POMORSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2019";7,55;"zł";"";
2200000;"POMORSKIE";"luty";"herbata czarna, liściasta - za 100g";"cena";"2019";7,80;"zł";"";
2200000;"POMORSKIE";"luty";"sok jabłkowy - za 1l";"cena";"2019";3,85;"zł";"";
2200000;"POMORSKIE";"luty";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,97;"zł";"";
2200000;"POMORSKIE";"luty";"papierosy - za 20szt.";"cena";"2019";14,02;"zł";"";
2200000;"POMORSKIE";"luty";"garnitur męski 2-częściowy, z tkaniny z udziałem wełny (2) - za 1 kpl";"cena";"2019";565,30;"zł";"";
2200000;"POMORSKIE";"luty";"koszula męska z elanobawełny, długi rękaw";"cena";"2019";108,92;"zł";"";
2200000;"POMORSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";27,41;"zł";"";
2200000;"POMORSKIE";"luty";"rajstopy damskie gładkie, 15 den";"cena";"2019";7,48;"zł";"";
2200000;"POMORSKIE";"luty";"spodnie (6-11 lat) z tkaniny typu jeans (2)";"cena";"2019";52,35;"zł";"";
2200000;"POMORSKIE";"luty";"oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl";"cena";"2019";42,38;"zł";"";
2200000;"POMORSKIE";"luty";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";217,07;"zł";"";
2200000;"POMORSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";192,30;"zł";"";
2200000;"POMORSKIE";"luty";"podzelowanie obuwia męskiego - za 1parę";"cena";"2019";52,54;"zł";"";
2200000;"POMORSKIE";"luty";"bateria zlewozmywakowa";"cena";"2019";158,48;"zł";"";
2200000;"POMORSKIE";"luty";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,34;"zł";"";
2200000;"POMORSKIE";"luty";"centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u";"cena";"2019";3,93;"zł";"";
2200000;"POMORSKIE";"luty";"węgiel kamienny - za 1t";"cena";"2019";882,69;"zł";"";
2200000;"POMORSKIE";"luty";"ciepła woda - za 1m3";"cena";"2019";21,88;"zł";"";
2200000;"POMORSKIE";"luty";"firanka syntetyczna, szer. 140-280 cm - za 1 m";"cena";"2019";29,49;"zł";"";
2200000;"POMORSKIE";"luty";"ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm";"cena";"2019";20,57;"zł";"";
2200000;"POMORSKIE";"luty";"mikser elektryczny";"cena";"2019";140,22;"zł";"";
2200000;"POMORSKIE";"luty";"kuchnia mikrofalowa, poj. 16-20 l";"cena";"2019";312,88;"zł";"";
2200000;"POMORSKIE";"luty";"talerz głęboki porcelanowy o średnicy 22-26 cm";"cena";"2019";18,13;"zł";"";
2200000;"POMORSKIE";"luty";"proszek do prania - za 300g";"cena";"2019";5,41;"zł";"";
2200000;"POMORSKIE";"luty";"wizyta u lekarza specjalisty";"cena";"2019";108,46;"zł";"";
2200000;"POMORSKIE";"luty";"benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l";"cena";"2019";4,80;"zł";"";
2200000;"POMORSKIE";"luty";"olej napędowy - za 1l";"cena";"2019";5,08;"zł";"";
2200000;"POMORSKIE";"luty";"bilet normalny na przejazd autobusem miejskim, jednorazowy";"cena";"2019";2,71;"zł";"";
2200000;"POMORSKIE";"luty";"przejazd taksówką osobową, taryfa dzienna - za 5km";"cena";"2019";17,35;"zł";"";
2200000;"POMORSKIE";"luty";"bilet do kina";"cena";"2019";21,63;"zł";"";
2200000;"POMORSKIE";"luty";"gazeta regionalna";"cena";"2019";2,77;"zł";"";
2200000;"POMORSKIE";"luty";"strzyżenie włosów męskich";"cena";"2019";22,77;"zł";"";
2200000;"POMORSKIE";"luty";"mydło toaletowe - za 90 g";"cena";"2019";2,01;"zł";"";
2200000;"POMORSKIE";"luty";"pasta do zębów - za 100 ml";"cena";"2019";8,98;"zł";"";
2200000;"POMORSKIE";"luty";"wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby";"cena";"2019";11,11;"zł";"";
2200000;"POMORSKIE";"luty";"wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby";"cena";"2019";18,97;"zł";"";
2200000;"POMORSKIE";"marzec";"ryż - za 1kg";"cena";"2019";3,88;"zł";"";
2200000;"POMORSKIE";"marzec";"bułka pszenna - za 50g";"cena";"2019";0,48;"zł";"";
2200000;"POMORSKIE";"marzec";"chleb pszenno-żytni - za 0,5kg";"cena";"2019";2,62;"zł";"";
2200000;"POMORSKIE";"marzec";"mąka pszenna - za 1kg";"cena";"2019";2,92;"zł";"";
2200000;"POMORSKIE";"marzec";"kasza jęczmienna - za 0,5kg";"cena";"2019";2,59;"zł";"";
2200000;"POMORSKIE";"marzec";"mięso wołowe z kością (rostbef) - za 1kg";"cena";"2019";28,89;"zł";"";
2200000;"POMORSKIE";"marzec";"mięso wołowe bez kości (z udźca) - za 1 kg";"cena";"2019";35,92;"zł";"";
2200000;"POMORSKIE";"marzec";"mięso wieprzowe bez kości (schab) - za 1 kg";"cena";"2019";19,63;"zł";"";
2200000;"POMORSKIE";"marzec";"kurczęta patroszone - za 1kg";"cena";"2019";7,47;"zł";"";
2200000;"POMORSKIE";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";31,97;"zł";"";
2200000;"POMORSKIE";"marzec";"kiełbasa suszona - za 1kg";"cena";"2019";30,45;"zł";"";
2200000;"POMORSKIE";"marzec";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,30;"zł";"";
2200000;"POMORSKIE";"marzec";"filety z morszczuka mrożone - za 1kg";"cena";"2019";20,57;"zł";"";
2200000;"POMORSKIE";"marzec";"karp świeży - za 1kg";"cena";"2019";0,00;"zł";"x";
2200000;"POMORSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,40;"zł";"";
2200000;"POMORSKIE";"marzec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,43;"zł";"";
2200000;"POMORSKIE";"marzec";"ser twarogowy półtłusty - za 1kg";"cena";"2019";13,51;"zł";"";
2200000;"POMORSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2019";21,64;"zł";"";
2200000;"POMORSKIE";"marzec";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,87;"zł";"";
2200000;"POMORSKIE";"marzec";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,85;"zł";"";
2200000;"POMORSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,64;"zł";"";
2200000;"POMORSKIE";"marzec";"masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g";"cena";"2019";6,29;"zł";"";
2200000;"POMORSKIE";"marzec";"margaryna - za 400 g";"cena";"2019";4,21;"zł";"";
2200000;"POMORSKIE";"marzec";"olej rzepakowy produkcji krajowej - za 1l";"cena";"2019";6,23;"zł";"";
2200000;"POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2019";2,58;"zł";"";
2200000;"POMORSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,24;"zł";"";
2200000;"POMORSKIE";"marzec";"cytryny - za 1 kg";"cena";"2019";7,07;"zł";"";
2200000;"POMORSKIE";"marzec";"marchew - za 1 kg";"cena";"2019";3,11;"zł";"";
2200000;"POMORSKIE";"marzec";"cebula - za 1 kg";"cena";"2019";3,72;"zł";"";
2200000;"POMORSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2019";2,32;"zł";"";
2200000;"POMORSKIE";"marzec";"cukier biały kryształ - za 1kg";"cena";"2019";2,47;"zł";"";
2200000;"POMORSKIE";"marzec";"czekolada mleczna - za 100g";"cena";"2019";3,92;"zł";"";
2200000;"POMORSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2019";7,56;"zł";"";
2200000;"POMORSKIE";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2019";7,90;"zł";"";
2200000;"POMORSKIE";"marzec";"sok jabłkowy - za 1l";"cena";"2019";3,77;"zł";"";
2200000;"POMORSKIE";"marzec";"piwo jasne pełne, butelkowane - za 0,5l";"cena";"2019";2,99;"zł";"";
2200000;"POMORSKIE";"marzec";"papierosy - za 20szt.";"cena";"2019";14,01;"zł";"";
2200000;"POMORSKIE";"marzec";"garnitur męski 2-częściowy, z tkaniny z udziałem wełny (2) - za 1 kpl";"cena";"2019";571,45;"zł";"";
2200000;"POMORSKIE";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2019";106,20;"zł";"";
2200000;"POMORSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";27,95;"zł";"";
2200000;"POMORSKIE";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2019";7,48;"zł";"";
2200000;"POMORSKIE";"marzec";"spodnie (6-11 lat) z tkaniny typu jeans (2)";"cena";"2019";56,87;"zł";"";
2200000;"POMORSKIE";"marzec";"oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl";"cena";"2019";42,38;"zł";"";
2200000;"POMORSKIE";"marzec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";211,68;"zł";"";
2200000;"POMORSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";186,84;"zł";"";
2200000;"POMORSKIE";"marzec";"podzelowanie obuwia męskiego - za 1parę";"cena";"2019";52,54;"zł";"";
2200000;"POMORSKIE";"marzec";"bateria zlewozmywakowa";"cena";"2019";160,79;"zł";"";
2200000;"POMORSKIE";"marzec";"zimna woda z miejskiej sieci wodociągowej - za 1m3";"cena";"2019";3,34;"zł";"";
2200000;"POMORSKIE";"marzec";"centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u";"cena";"2019";3,99;"zł";"";
2200000;"POMORSKIE";"marzec";"węgiel kamienny - za 1t";"cena";"2019";878,69;"zł";"";
2200000;"POMORSKIE";"marzec";"ciepła woda - za 1m3";"cena";"2019";21,85;"zł";"";
2200000;"POMORSKIE";"marzec";"firanka syntetyczna, szer. 140-280 cm - za 1 m";"cena";"2019";29,49;"zł";"";
2200000;"POMORSKIE";"marzec";"ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm";"cena";"2019";20,42;"zł";"";
2200000;"POMORSKIE";"marzec";"mikser elektryczny";"cena";"2019";146,53;"zł";"";
2200000;"POMORSKIE";"marzec";"kuchnia mikrofalowa, poj. 16-20 l";"cena";"2019";311,79;"zł";"";
2200000;"POMORSKIE";"marzec";"talerz głęboki porcelanowy o średnicy 22-26 cm";"cena";"2019";18,13;"zł";"";
2200000;"POMORSKIE";"marzec";"proszek do prania - za 300g";"cena";"2019";5,30;"zł";"";
2200000;"POMORSKIE";"marzec";"wizyta u lekarza specjalisty";"cena";"2019";108,46;"zł";"";
2200000;"POMORSKIE";"marzec";"benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l";"cena";"2019";4,83;"zł";"";
2200000;"POMORSKIE";"marzec";"olej napędowy - za 1l";"cena";"2019";5,19;"zł";"";
2200000;"POMORSKIE";"marzec";"bilet normalny na przejazd autobusem miejskim, jednorazowy";"cena";"2019";2,71;"zł";"";
2200000;"POMORSKIE";"marzec";"przejazd taksówką osobową, taryfa dzienna - za 5km";"cena";"2019";17,35;"zł";"";
2200000;"POMORSKIE";"marzec";"bilet do kina";"cena";"2019";19,11;"zł";"";
2200000;"POMORSKIE";"marzec";"gazeta regionalna";"cena";"2019";2,77;"zł";"";
2200000;"POMORSKIE";"marzec";"strzyżenie włosów męskich";"cena";"2019";23,31;"zł";"";
2200000;"POMORSKIE";"marzec";"mydło toaletowe - za 90 g";"cena";"2019";2,01;"zł";"";
2200000;"POMORSKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2019";10,17;"zł";"";
2200000;"POMORSKIE";"marzec";"wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby";"cena";"2019";11,27;"zł";"";
2200000;"POMORSKIE";"marzec";"wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby";"cena";"2019";19,64;"zł";"";
2200000;"POMORSKIE";"kwiecień";"ryż - za 1kg";"cena";"2019";3,67;"zł";"";
2200000;"POMORSKIE";"kwiecień";"bułka pszenna - za 50g";"cena";"2019";0,48;"zł";"";
2200000;"POMORSKIE";"kwiecień";"chleb pszenno-żytni - za 0,5kg";"cena";"2019";2,62;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mąka pszenna - za 1kg";"cena";"2019";2,75;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kasza jęczmienna - za 0,5kg";"cena";"2019";2,61;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mięso wołowe z kością (rostbef) - za 1kg";"cena";"2019";29,51;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mięso wołowe bez kości (z udźca) - za 1 kg";"cena";"2019";36,92;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mięso wieprzowe bez kości (schab) - za 1 kg";"cena";"2019";21,27;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kurczęta patroszone - za 1kg";"cena";"2019";7,70;"zł";"";
2200000;"POMORSKIE";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";32,44;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kiełbasa suszona - za 1kg";"cena";"2019";31,23;"zł";"";
2200000;"POMORSKIE";"kwiecień";"kiełbasa wędzona (2) - za 1kg";"cena";"2019";20,44;"zł";"";
2200000;"POMORSKIE";"kwiecień";"filety z morszczuka mrożone - za 1kg";"cena";"2019";20,32;"zł";"";
2200000;"POMORSKIE";"kwiecień";"karp świeży - za 1kg";"cena";"2019";0,00;"zł";"x";
2200000;"POMORSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,35;"zł";"";
2200000;"POMORSKIE";"kwiecień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,30;"zł";"";
2200000;"POMORSKIE";"kwiecień";"ser twarogowy półtłusty - za 1kg";"cena";"2019";13,05;"zł";"";
2200000;"POMORSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2019";20,79;"zł";"";
2200000;"POMORSKIE";"kwiecień";"śmietana o zawartości tłuszczu 18% - za 200 g";"cena";"2019";1,88;"zł";"";
2200000;"POMORSKIE";"kwiecień";"jaja kurze świeże (chów wolnowybiegowy) - za 1szt";"cena";"2019";0,85;"zł";"";
2200000;"POMORSKIE";"kwiecień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,64;"zł";"";
2200000;"POMORSKIE";"kwiecień";"masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g";"cena";"2019";5,98;"zł";"";
2200000;"POMORSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2019";4,16;"zł";"";
2200000;"POMORSKIE";"kwiecień";"olej rzepakowy produkcji krajowej - za 1l";"cena";"2019";6,19;"zł";"";
2200000;"POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2019";2,62;"zł";"";
2200000;"POMORSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";5,37;"zł";"";
2200000;"POMORSKIE";"kwiecień";"cytryny - za 1 kg";"cena";"2019";6,34;"zł";"";
2200000;"POMORSKIE";"kwiecień";"marchew - za 1 kg";"cena";"2019";3,18;"zł";"";
2200000;"POMORSKIE";"kwiecień";"cebula - za 1 kg";"cena";"2019";3,85;"zł";"";
